amount,inv_num,store_name,inv_date,inv_time,age_range,name
247,INV_88C18D41A3C47DA7,麥當勞,2025-10-16,23:09:00,"(17, 21]",加購六塊雞 / 配-原腿/排 / 餐-脆薯牛M / 雪碧-中
98,INV_88C4E521EC2FA433,麥當勞,2025-11-06,00:55:00,"(17, 21]",C可樂_小 / 四塊麥克雞塊 / 蘋果派_50
138,INV_88D18594F7BD4163,麥當勞,2025-10-15,22:42:00,"(17, 21]",原腿/排_69 / C冰無糖紅_小 / C零卡可_小 / 麥克雙牛_69
50,INV_88D50ABCE3707573,麥當勞,2025-11-06,01:24:00,"(17, 21]",薯條-中
150,INV_88DED93B46A3D47C,麥當勞,2025-10-23,23:56:00,"(17, 21]",餐-六塊雞 / 玉米湯-大 / 配-經典中薯
156,INV_88E68812CBE0E4F9,麥當勞,2025-11-12,22:05:00,"(17, 21]",原腿/排 / 四塊麥克雞塊 / 薯條-小
235,INV_88E7D6BB89DE253F,麥當勞,2025-10-21,22:20:00,"(17, 21]",加購藍莓派 / 冰紅茶-中 / 餐-#(雞)脆薯堡 / 配-經典大薯
208,INV_88F0D9695A5FDE90,麥當勞,2025-10-27,23:33:00,"(17, 21]",薯條-中 / 四塊麥克雞塊 / 大麥克 / 大蛋捲冰
164,INV_88FF39C9B071C5DC,麥當勞,2025-11-07,22:39:00,"(17, 21]",P06_大薯x2 / 雙倍OR冰炫風
150,INV_89000893C8814502,麥當勞,2025-11-11,22:10:00,"(17, 21]",玉米湯-大 / 配-經典中薯 / 餐-六塊雞
471,INV_8900A5F374A473D4,麥當勞,2025-11-15,22:51:00,"(17, 21]",加購勁辣翅 / P06_大薯x2 / 蛋捲冰淇淋 / F20_大麥克+勁辣堡 / 可樂-中 / C雪碧_小 / 勁辣翅_50
232,INV_89027DEC34E48987,麥當勞,2025-11-10,22:15:00,"(17, 21]",OREO冰炫風 / 六塊麥克雞塊 / C綠茶_小 / 勁辣翅_50 / 玉米湯-大
167,INV_890C0B21E00639DA,麥當勞,2025-10-28,22:27:00,"(17, 21]",餐-麥香魚 / 加購四雞塊 / 配-經典中薯 / 冰綠茶-中
264,INV_891187F93FF231F6,麥當勞,2025-11-01,01:22:00,"(17, 21]",玉米湯-小 / 餐-麥香雞 / 加購六塊雞 / 配-經典大薯 / 麥香魚_69 / C可樂_小
88,INV_892163C46C208A6B,麥當勞,2025-10-21,01:04:00,"(17, 21]",薯條-中 / 可樂-中
268,INV_8921D0D826D02EC2,麥當勞,2025-10-18,23:30:00,"(17, 21]",薯條-大 / 歡樂送外送費 / 藍莓派 / 玉米湯-小
235,INV_89246D1870176760,麥當勞,2025-10-18,22:08:00,"(17, 21]",薯條-小 / 麥克雙牛_69 / 二辣腿排 / C雪碧_小
453,INV_8927536D90B9E06D,麥當勞,2025-11-12,00:19:00,"(17, 21]",餐-BLT嫩雞堡 / 冰紅茶-中 / 配-六塊豪吃 / 餐-雞炸蝦堡 / 配-經典大薯 / 玉米湯-大
113,INV_892761FB3D79D704,麥當勞,2025-11-15,22:49:00,"(17, 21]",餐-麥香雞M / 雪碧-中 / 配-經典中薯
38,INV_892B5AAEE2484CD5,麥當勞,2025-11-14,22:58:00,"(17, 21]",可樂-中
260,INV_893D46AC3B491936,麥當勞,2025-10-26,23:44:00,"(17, 21]",二原腿排 / 薯條-大 / 六塊麥克雞塊
242,INV_895F38BBF1D0165A,麥當勞,2025-10-18,00:55:00,"(17, 21]",配-經典中薯 / 餐-六塊雞M / 冰綠茶-中 / 餐-脆薯雞M
307,INV_89659CCE8A6555DA,麥當勞,2025-10-23,22:29:00,"(17, 21]",餐-蕈菇牛 / 配-六塊豪吃 / 玉米湯-大 / 加購六塊雞
117,INV_89789E433D53EF0A,麥當勞,2025-11-03,00:04:00,"(17, 21]",雪碧-中 / 配-經典中薯 / 餐-麥香魚
264,INV_898584140E7C2C24,麥當勞,2025-11-13,22:07:00,"(17, 21]",C可樂_小 / 餐-雙四盎司牛 / 四雞塊_50 / 配-經典中薯 / 玉米湯-大
2,INV_89A5781646D56BD2,麥當勞,2025-11-02,00:15:00,"(17, 21]",$2塑膠袋
242,INV_89A6810BC7FC46BF,麥當勞,2025-11-01,01:26:00,"(17, 21]",配-經典中薯 / 加購四雞塊 / 餐-麥香魚 / 藍莓派 / 冰焦糖奶茶
309,INV_89AA55E58F86FCA7,麥當勞,2025-10-17,22:57:00,"(17, 21]",餐-麥香魚 / 餐-#(牛)脆薯堡 / 冰紅茶-中 / 加購藍莓派 / 雪碧-中 / 配-經典中薯
414,INV_89C66C657CBD8CC3,麥當勞,2025-11-13,22:09:00,"(17, 21]",零卡可-中 / #(牛)炸蝦堡 / $2塑膠袋 / 玉米湯-小 / 餐-雞炸蝦堡 / 配-六塊豪吃
622,INV_89D4E46D806C2023,麥當勞,2025-10-23,22:59:00,"(17, 21]",冰焦糖奶茶 / *雙四盎司牛肉堡 / 藍莓派 / 配-原腿/排 / 歡樂送外送費 / 餐-二原腿排M / 冰紅茶-中 / 四塊麥克雞塊 / 薯條-大
433,INV_89EDDF3450809721,麥當勞,2025-11-08,22:51:00,"(17, 21]",可樂-中 / 加購四雞塊 / F18_勁辣堡+勁辣堡 / *冰蜂蜜奶茶 / P06_大薯x2
50,INV_89EFEB8700C8CCCF,麥當勞,2025-10-31,22:47:00,"(17, 21]",C可樂_小 / 四雞塊_50
50,INV_89F92DACCE227C6D,麥當勞,2025-10-25,01:09:00,"(17, 21]",C冰紅茶_小 / 蘋果派_50
488,INV_8A00FB71B143D551,麥當勞,2025-11-06,01:05:00,"(17, 21]",*冰蜂蜜奶茶 / 二原腿排 / 加購原腿/排 / F18_勁辣堡+勁辣堡 / 冰無糖紅-中
501,INV_8A0A72CF142EF765,麥當勞,2025-10-26,02:02:00,"(17, 21]",薯條-中 / 二原腿排 / 歡樂送外送費 / 雞塊(20)分享餐 / 玉米湯-小 / 雪碧-中 / 分享配-大薯
143,INV_8A13BD54B85590E5,麥當勞,2025-10-30,01:09:00,"(17, 21]",可樂-中 / 餐-勁辣雞腿 / 配-經典中薯
170,INV_8A1D100FED0C6294,麥當勞,2025-10-15,22:41:00,"(17, 21]",薯條-大 / #(雞)脆薯堡
160,INV_8A1D19433C463E75,麥當勞,2025-11-04,00:06:00,"(17, 21]",餐-勁辣雞腿 / 玉米湯-大 / 配-經典中薯
363,INV_8A2733978688044F,麥當勞,2025-11-14,22:55:00,"(17, 21]",餐-十塊雞 / 玉米湯-大 / 餐-雞炸蝦堡 / 配-經典中薯 / 可樂-中
295,INV_8A3415D29C99A7B0,麥當勞,2025-11-08,23:02:00,"(17, 21]",餐-勁辣雞腿 / 配-經典大薯 / A13_中冰紅1送1 / 冰紅茶-中 / 四塊麥克雞塊 / 薯條-中
164,INV_8A35FA13E5DA896E,麥當勞,2025-10-26,23:32:00,"(17, 21]",藍莓派 / 四塊麥克雞塊 / 薯條-大
177,INV_8A3C623BE560AB45,麥當勞,2025-10-16,22:13:00,"(17, 21]",配-OREO炫冰 / 可樂-中 / 餐-大麥克
203,INV_8A3E29BF30347557,麥當勞,2025-10-17,23:55:00,"(17, 21]",餐-脆薯牛M / 冰紅茶-中 / 配-六塊豪吃
171,INV_8A5B84EB1BC0AFA5,麥當勞,2025-11-12,03:14:00,"(17, 21]",玉米湯-小 / 二原腿排
116,INV_8A6B88DAAB94ADCE,麥當勞,2025-10-26,22:31:00,"(17, 21]",薯條-大 / 薯條-中
245,INV_8A71506BC0A0A9F3,麥當勞,2025-10-27,01:05:00,"(17, 21]",餐-雙層麥香雞 / 零卡可-中 / 配-六塊豪吃 / 辣腿/排
272,INV_8A847447E84EC97C,麥當勞,2025-11-05,22:38:00,"(17, 21]",配-經典中薯 / 餐-蕈菇牛 / 玉米湯-小 / 冰焦糖奶茶
264,INV_8A861AB07AB22CB0,麥當勞,2025-11-06,23:25:00,"(17, 21]",F19_大麥克+雙層牛 / 冰紅茶-中 / 冰無糖紅-中
342,INV_8A8D1450771CA594,麥當勞,2025-10-24,22:51:00,"(17, 21]",餐-勁辣雞腿 / 加購六塊雞 / 配-經典大薯 / 可樂-中 / $2塑膠袋 / 餐-BLT牛肉堡
253,INV_8A93AD2255427CEB,麥當勞,2025-10-16,00:06:00,"(17, 21]",雞塊20分享盒 / 二中可樂_1送1 / 分享配-大薯
188,INV_8AA511FD2B071661,麥當勞,2025-11-10,23:04:00,"(17, 21]",餐-雙層牛肉 / 配-六塊豪吃 / 玉米湯-大
294,INV_8AA823BCBF00E013,麥當勞,2025-10-24,22:28:00,"(17, 21]",薯條-大 / 可樂-中 / 配-經典大薯 / 六塊雞_69 / C冰紅茶_小 / 餐-勁辣雞腿
87,INV_8AA8F93C08A6BB80,麥當勞,2025-10-21,23:28:00,"(17, 21]",C冰紅茶_小 / 辣腿/排_69 / 蛋捲冰淇淋
267,INV_8AAB5955841C36D9,麥當勞,2025-11-11,22:10:00,"(17, 21]",配-經典中薯 / 餐-牛炸蝦堡 / 加購原腿/排 / 雪碧-中
174,INV_8AC066EECCE85A3B,麥當勞,2025-11-02,00:50:00,"(17, 21]",餐-六塊雞 / 玉米湯-小 / 配-OREO炫冰
330,INV_8AC1225FDEFA74AE,麥當勞,2025-10-19,00:48:00,"(17, 21]",餐-雙層牛肉 / 配-經典中薯 / $2塑膠袋 / 玉米湯-小 / 可樂-中 / 餐-六塊雞 / 餐-大麥克
280,INV_8ACC3750AF540A85,麥當勞,2025-10-25,22:30:00,"(17, 21]",二辣腿排餐 / 六塊雞_69 / 冰蜂蜜紅茶 / C可樂_小 / 配-經典中薯
133,INV_8AE9BCBC8BEC0A69,麥當勞,2025-10-27,23:50:00,"(17, 21]",勁辣雞腿堡 / 增加 勁辣雞腿排
197,INV_8AF90AB3377D0A53,麥當勞,2025-11-11,22:06:00,"(17, 21]",薯條-大 / 嫩煎雞腿堡 / 四塊麥克雞塊
220,INV_8AFBD844EE6DE38F,麥當勞,2025-10-19,22:36:00,"(17, 21]",＃(雞)脆薯堡 / 薯條-大 / 四雞塊_50 / C綠茶_小
221,INV_8B0A6C05EDF56B28,麥當勞,2025-10-29,22:38:00,"(17, 21]",餐-BLT牛肉堡 / 雪碧-中 / 配-六塊豪吃
284,INV_8B0A8765401B931F,麥當勞,2025-11-11,23:59:00,"(17, 21]",加購六塊雞 / 麥香雞_50 / $2塑膠袋 / 餐-勁辣雞腿 / *冰蜂蜜奶茶 / 配-經典中薯 / C可樂_小
224,INV_8B1A598363B36B64,麥當勞,2025-11-01,00:05:00,"(17, 21]",二辣腿排餐 / 配-經典大薯 / 玉米湯-大
40,INV_8B284F149BE70070,麥當勞,2025-11-03,22:04:00,"(17, 21]",薯條-小
100,INV_8B3830DC1EDB30F5,麥當勞,2025-11-10,02:56:00,"(17, 21]",C冰紅茶_小 / 麥香雞_50
338,INV_8B39063C86789AE5,麥當勞,2025-10-19,23:01:00,"(17, 21]",加購六塊雞 / 雙倍OR冰炫風 / 配-經典大薯 / 玉米湯-小 / 二原腿排餐
215,INV_8B5B6DB7E7B0F35E,麥當勞,2025-11-13,00:12:00,"(17, 21]",餐-牛炸蝦堡 / 零卡可-中 / 配-經典大薯
259,INV_8B5BBD6B4F7CB94B,麥當勞,2025-11-08,23:28:00,"(17, 21]",F19_大麥克+雙層牛 / 冰紅茶-中 / 零卡可-中
155,INV_8B6DEF273BFF1806,麥當勞,2025-11-11,22:19:00,"(17, 21]",C綠茶_小 / 吉事漢堡_50 / C零卡可_小 / 蘋果派_50 / 玉米湯-大
237,INV_8B7CC0A8E8A70D23,麥當勞,2025-10-17,00:45:00,"(17, 21]",餐-脆薯雞M / 四塊麥克雞塊 / 冰蜂蜜紅茶 / 配-經典中薯
207,INV_8B9204BDC9C529C4,麥當勞,2025-11-01,23:47:00,"(17, 21]",C冰紅茶_小 / 辣腿/排_69 / 辣腿/排_69 / C零卡可_小
147,INV_8B9427A75DB4447D,麥當勞,2025-10-25,01:18:00,"(17, 21]",OREO冰炫風 / 四塊麥克雞塊 / 蘋果派
258,INV_8B970BFEBEA7F4F3,麥當勞,2025-10-27,22:21:00,"(17, 21]",配-經典中薯 / 藍莓派 / 餐-六塊雞 / 加購原腿/排 / 玉米湯-小
327,INV_8B9C763AB1500369,麥當勞,2025-10-20,23:40:00,"(17, 21]",配-經典中薯 / 玉米湯-小 / 可可布朗冰炫風 / 餐-勁辣雞腿 / 加購蘋果派 / 冰焦糖奶茶
214,INV_8BA462502FB3E132,麥當勞,2025-10-28,22:13:00,"(17, 21]",勁辣雞腿堡 / 薯條-中 / 可樂-中 / 四塊麥克雞塊
118,INV_8BC233AE4F65296A,麥當勞,2025-11-11,23:22:00,"(17, 21]",麥香魚 / 薯條-大
38,INV_8BC565D5BB4EAEB2,麥當勞,2025-10-25,01:25:00,"(17, 21]",可樂-中
120,INV_8BCBBDA09BDF79B8,麥當勞,2025-10-18,01:03:00,"(17, 21]",餐-麥香雞 / 配-經典中薯 / 玉米湯-小
48,INV_8BCF9A1999299C14,麥當勞,2025-11-05,22:20:00,"(17, 21]",四塊麥克雞塊
98,INV_8BCFBE051EF56AE7,麥當勞,2025-11-06,22:46:00,"(17, 21]",C零卡可_小 / 薯條-小_50 / 四塊麥克雞塊
50,INV_8BD5F21E8FA0C11F,麥當勞,2025-11-05,23:59:00,"(17, 21]",C可樂_小 / 薯條-小_50
208,INV_8BDC9973F4E12E70,麥當勞,2025-10-26,00:16:00,"(17, 21]",可樂-中 / 餐-六塊雞 / 蜂蜜芥末醬包 / 加購四雞塊 / $2塑膠袋 / 泰式香辣醬包 / 配-經典大薯
186,INV_8BEEAD86F4CBD319,麥當勞,2025-10-20,22:59:00,"(17, 21]",玉米湯-大 / 餐-#(雞)脆薯堡 / 配-經典中薯
137,INV_8BF66A868DA447D4,麥當勞,2025-11-15,22:52:00,"(17, 21]",冰紅茶-中 / 配-經典中薯 / 餐-雙層牛肉
203,INV_8BFAB2FA2F9D3F22,麥當勞,2025-10-17,01:29:00,"(17, 21]",可樂-中 / 餐-#(雞)脆薯堡 / 配-六塊豪吃
215,INV_8C0A26E18FFAC731,麥當勞,2025-10-20,23:08:00,"(17, 21]",冰焦糖奶茶 / 餐-#(雞)脆薯堡 / 配-經典大薯
68,INV_8C13D64B4EE6C53D,麥當勞,2025-10-30,22:05:00,"(17, 21]",原腿/排
275,INV_8C163CFAD37E1B7F,麥當勞,2025-10-30,23:40:00,"(17, 21]",$2塑膠袋 / 加購六塊雞 / 餐-雙四盎司牛 / 玉米湯-大 / 配-經典中薯
222,INV_8C2086F1AD4B08D8,麥當勞,2025-11-02,00:26:00,"(17, 21]",可樂-中 / 餐-大麥克 / 加購勁辣翅 / 配-六塊豪吃
208,INV_8C20F2145088FEAB,麥當勞,2025-11-08,00:30:00,"(17, 21]",A10_中可樂1送1 / 薯條-大 / 大蛋捲冰 / 雙層牛肉堡
2,INV_8C222064534D7770,麥當勞,2025-11-15,22:08:00,"(17, 21]",$2塑膠袋
169,INV_8C24D816CA21F788,麥當勞,2025-10-16,23:09:00,"(17, 21]",可樂-中 / 餐-雙層牛肉 / 配-經典中薯 / 大蛋捲冰
55,INV_8C2A7C1C4E31D6A7,麥當勞,2025-11-06,23:07:00,"(17, 21]",玉米湯-大
286,INV_8C388FB400AB0BAD,麥當勞,2025-11-04,01:26:00,"(17, 21]",辣腿/排_69 / 配-六塊豪吃 / 冰紅茶-中 / C冰紅茶_小 / 薯條-小 / 餐-勁辣雞腿
593,INV_8C446A4327CEC113,麥當勞,2025-11-11,01:45:00,"(17, 21]",配-六塊豪吃 / 辣腿/排_69 / 配-原腿/排 / 麥香魚_69 / 玉米湯-大 / C冰紅茶_小 / 配-經典大薯 / 麥香魚 / 冰紅茶-中 / 加購原腿/排 / 餐-麥香魚 / C零卡可_小 / 加購蘋果派
210,INV_8C5741D804F49A90,麥當勞,2025-10-18,01:07:00,"(17, 21]",配-辣腿/排 / 餐-二原腿排M / 冰紅茶-中
2,INV_8C60CC9B2E265C29,麥當勞,2025-10-21,22:27:00,"(17, 21]",$2塑膠袋
417,INV_8C65E879AF6AC340,麥當勞,2025-11-01,23:27:00,"(17, 21]",餐-勁辣雞腿 / 二辣腿排 / 玉米湯-大 / 冰紅茶-中 / 加購六塊雞 / 配-六塊豪吃
128,INV_8C76307B1424E2CF,麥當勞,2025-10-31,00:35:00,"(17, 21]",勁辣雞腿堡 / 薯條-中
325,INV_8C896C04FFAE706E,麥當勞,2025-11-04,23:25:00,"(17, 21]",雙倍OR冰炫風 / 雙蝦堡 / 二辣腿排
333,INV_8C952BD2B118E67F,麥當勞,2025-11-05,23:40:00,"(17, 21]",冰綠茶-中 / 餐-大麥克 / 冰紅茶-中 / 加購六塊雞 / 配-經典大薯 / 餐-雙層牛肉
175,INV_8C9C35A11930153B,麥當勞,2025-11-03,22:19:00,"(17, 21]",配-經典中薯 / 玉米湯-大 / 加購四雞塊 / 餐-麥香雞
240,INV_8CA43DC48B2308F7,麥當勞,2025-11-07,23:32:00,"(17, 21]",餐-牛炸蝦堡 / 配-六塊豪吃 / 冰綠茶-中 / $2塑膠袋
225,INV_8CA9F5918ED2F1DC,麥當勞,2025-10-16,01:18:00,"(17, 21]",加購六塊雞 / 玉米湯-小 / 餐-勁辣雞腿 / 配-經典大薯
50,INV_8CB047AFE129B652,麥當勞,2025-11-14,22:13:00,"(17, 21]",吉事漢堡_50 / C雪碧_小
233,INV_8CBC6D9C549343E2,麥當勞,2025-10-15,00:21:00,"(17, 21]",餐-起司三牛堡 / 配-經典大薯 / 四塊麥克雞塊 / 冰紅茶-中
762,INV_8CC4795FC7964142,麥當勞,2025-10-20,23:50:00,"(17, 21]",配-六塊豪吃 / 吉事漢堡_50 / 可樂-中 / 雪碧-中 / 加購藍莓派 / 勁辣雞腿堡 / 玉米湯-小 / 餐-勁辣雞腿 / 二辣腿排餐 / 二原腿排餐 / 配-經典中薯 / C綠茶_小
143,INV_8CC6F7C86BD36BAF,麥當勞,2025-11-12,23:43:00,"(17, 21]",OREO冰炫風 / 蛋捲冰淇淋 / 薯條-大
363,INV_8CC96961752D4D87,麥當勞,2025-11-13,22:09:00,"(17, 21]",F19_大麥克+雙層牛 / 冰綠茶-中 / P02_原腿排x2 / 可樂-中
59,INV_8CD04B6F9873925B,麥當勞,2025-11-14,22:28:00,"(17, 21]",OREO冰炫風
221,INV_8CDFF1239BCA9C22,麥當勞,2025-10-25,22:06:00,"(17, 21]",OREO冰炫風 / 餐-大麥克 / 零卡可-中 / 配-原腿/排
171,INV_8CE4C403752D34B2,麥當勞,2025-10-19,23:30:00,"(17, 21]",餐-麥香雞M / 歡樂送外送費 / 配-經典大薯 / 可樂-中
221,INV_8CF1E97A4E9F7DAE,麥當勞,2025-10-17,23:00:00,"(17, 21]",冰綠茶-中 / 餐-六塊雞 / 嫩煎雞腿堡 / 配-經典中薯
205,INV_8D0536272C287553,麥當勞,2025-11-09,22:48:00,"(17, 21]",蘋果派 / P03_六塊雞x2 / 薯條-大
159,INV_8D0E8E7EE6C987D6,麥當勞,2025-10-21,22:10:00,"(17, 21]",薯條-中 / OREO冰炫風
275,INV_8D133E2A54593A62,麥當勞,2025-10-24,00:51:00,"(17, 21]",雪碧-中 / 配-六塊豪吃 / 可樂-中 / 配-經典中薯 / 餐-六塊雞 / 配-經典大薯
166,INV_8D18F6390C3322A4,麥當勞,2025-11-05,23:41:00,"(17, 21]",#(牛)炸蝦堡 / 大蛋捲冰
50,INV_8D1FAF638D5518F2,麥當勞,2025-10-31,22:16:00,"(17, 21]",麥香雞_50 / C綠茶_小
143,INV_8D349EC1630B3C42,麥當勞,2025-11-06,22:14:00,"(17, 21]",雪碧-中 / 配-經典中薯 / 餐-勁辣雞腿
133,INV_8D3D19BA26042DB2,麥當勞,2025-11-07,00:58:00,"(17, 21]",配-經典中薯 / 餐-六塊雞 / 可樂-中
167,INV_8D43F669E66D8FFF,麥當勞,2025-11-15,23:36:00,"(17, 21]",A14_冰焦奶1送1 / P03_六塊雞x2
66,INV_8D4DD966C18683CF,麥當勞,2025-11-06,22:09:00,"(17, 21]",薯條-大
143,INV_8D566C12A73D2E5A,麥當勞,2025-11-15,01:32:00,"(17, 21]",餐-勁辣雞腿 / 配-經典中薯 / 可樂-中
255,INV_8D57E48081DA4863,麥當勞,2025-10-17,22:21:00,"(17, 21]",配-經典大薯 / 冰紅茶-中 / 二原腿排餐 / 四塊麥克雞塊
103,INV_8D6A2ED99755C847,麥當勞,2025-10-28,00:25:00,"(17, 21]",玉米湯-大 / 四塊麥克雞塊
202,INV_8D6B8B51B4675FFF,麥當勞,2025-10-17,22:09:00,"(17, 21]",配-經典中薯 / 餐-大麥克 / 雪碧-中 / OREO冰炫風
133,INV_8D705FB88F48ED2F,麥當勞,2025-10-25,23:31:00,"(17, 21]",玉米湯-大 / 勁辣雞腿堡
285,INV_8D71D94830D79268,麥當勞,2025-11-10,22:11:00,"(17, 21]",P06_大薯x2 / 二原腿排 / 麥克雙牛堡
50,INV_8D771C5AEE125988,麥當勞,2025-10-30,01:02:00,"(17, 21]",薯條-中
92,INV_8D7B7F80483B38FF,麥當勞,2025-11-10,23:13:00,"(17, 21]",增加 牛肉片 / 雙層牛肉堡
143,INV_8D9168DA475E43CA,麥當勞,2025-11-05,01:14:00,"(17, 21]",冰紅茶-中 / 餐-勁辣雞腿 / 配-經典中薯
90,INV_8D96CAF26071CF7A,麥當勞,2025-10-30,23:59:00,"(17, 21]",薯條-小 / 四雞塊_50 / C冰紅茶_小
518,INV_8D9826F4FF2D70D1,麥當勞,2025-10-22,00:12:00,"(17, 21]",選-脆薯牛堡 / 蛋捲冰淇淋 / 分享盒_期間限定 / 分享配-大薯 / 選-脆薯雞堡 / 加購藍莓派
150,INV_8DA747077FCEC173,麥當勞,2025-11-14,22:17:00,"(17, 21]",玉米湯-小 / 餐-勁辣雞腿 / 配-經典中薯
204,INV_8DA85F170F9424A6,麥當勞,2025-10-21,23:07:00,"(17, 21]",玉米湯-大 / 薯條-中 / $2塑膠袋 / 麥香魚 / 玉米湯-小
202,INV_8DA9D480B51887D9,麥當勞,2025-11-04,22:25:00,"(17, 21]",配-經典大薯 / 漢堡 / 玉米湯-小 / 餐-勁辣雞腿
227,INV_8DAD737D34D6950E,麥當勞,2025-11-13,23:49:00,"(17, 21]",*雙四盎司牛肉堡 / 玉米湯-小 / 薯條-中
334,INV_8DB4AF07F48FCFA9,麥當勞,2025-11-14,23:08:00,"(17, 21]",四塊麥克雞塊 / 可樂-中 / 餐-雙層牛肉 / 加購原腿/排 / 玉米湯-小 / 漢堡 / 配-經典中薯
262,INV_8DBAED1898EF814A,麥當勞,2025-10-16,22:26:00,"(17, 21]",餐-嫩煎雞腿 / 冰焦糖奶茶 / 薯條-中 / 配-OREO炫冰
99,INV_8DC3144845391EF3,麥當勞,2025-11-15,00:16:00,"(17, 21]",P06_大薯x2
68,INV_8DDD9409CF720318,麥當勞,2025-11-11,01:42:00,"(17, 21]",*冰蜂蜜奶茶
348,INV_8DE16AA6120508A6,麥當勞,2025-10-15,23:35:00,"(17, 21]",餐-#(雞)脆薯堡 / 薯條-小 / 冰紅茶-中 / 配-六塊豪吃 / 加購藍莓派 / 玉米湯-大
66,INV_8DE658B575295EC0,麥當勞,2025-10-27,23:44:00,"(17, 21]",薯條-大
418,INV_8DE698FA623819D3,麥當勞,2025-10-26,22:11:00,"(17, 21]",薯條-大 / 六塊麥克雞塊 / OREO冰炫風 / 勁辣雞腿堡 / 十塊麥克雞塊 / 冰紅茶-中
240,INV_8DEA1896912CCF71,麥當勞,2025-11-08,22:36:00,"(17, 21]",冰綠茶-中 / 餐-蕈菇牛 / 冰紅茶-中 / 配-經典中薯
338,INV_8DF5E1A65B256835,麥當勞,2025-10-31,00:37:00,"(17, 21]",玉米湯-大 / 餐-牛炸蝦堡 / 餐-BLT牛肉堡 / 配-經典中薯
98,INV_8DFAAB6DFEB5A2EB,麥當勞,2025-11-06,22:09:00,"(17, 21]",四塊麥克雞塊 / C冰紅茶_小 / 大蛋捲_50
191,INV_8E024024380743FC,麥當勞,2025-11-07,22:57:00,"(17, 21]",冰紅茶-中 / 二原腿排餐 / 配-經典中薯
67,INV_8E067869AFF58867,麥當勞,2025-11-15,22:52:00,"(17, 21]",吉事漢堡_50 / 勁辣翅_50 / C冰紅茶_小
202,INV_8E077B719E86FB1A,麥當勞,2025-10-23,22:41:00,"(17, 21]",四塊麥克雞塊 / #(牛)脆薯堡 / 藍莓派
250,INV_8E078E1E62A2BCB3,麥當勞,2025-10-26,23:57:00,"(17, 21]",可樂-中 / OREO冰炫風 / 二辣腿排餐 / 配-經典中薯
445,INV_8E15DFFB2221662A,麥當勞,2025-10-25,22:18:00,"(17, 21]",熱紅茶 / 玉米湯-小 / 薯條-大 / *雙四盎司牛肉堡 / 勁辣雞腿堡 / 可樂-中 / 四塊麥克雞塊
100,INV_8E193A5FBF27690F,麥當勞,2025-10-24,02:43:00,"(17, 21]",C綠茶_小 / C零卡可_小 / 勁辣翅_50 / 麥香雞_50
154,INV_8E4C2F64ED0BECC0,麥當勞,2025-11-05,23:59:00,"(17, 21]",薯條-大 / 四塊麥克雞塊 / 蘋果派
372,INV_8E522137E40950EF,麥當勞,2025-10-19,22:57:00,"(17, 21]",配-經典中薯 / 可樂-中 / 餐-BLT牛肉堡 / 加購六塊雞 / 餐-嫩煎雞腿 / 冰綠茶-中
133,INV_8E589D1D401D5A7E,麥當勞,2025-10-16,22:05:00,"(17, 21]",雙倍OR冰炫風 / 六塊麥克雞塊
258,INV_8E592ACA10E9E9A7,麥當勞,2025-11-11,03:13:00,"(17, 21]",歡樂送外送費 / 麥香雞 / 六塊麥克雞塊 / MDSC_大薯x2
174,INV_8E5C5F9612867826,麥當勞,2025-10-19,22:34:00,"(17, 21]",配-經典中薯 / 冰綠茶-中 / 餐-起司三牛堡
82,INV_8E64462AAE4A9633,麥當勞,2025-10-22,22:12:00,"(17, 21]",蛋捲冰淇淋 / 大蛋捲冰
55,INV_8E714E518A4C65F8,麥當勞,2025-10-24,01:26:00,"(17, 21]",玉米湯-大
198,INV_8E9C3FFD3BA1E9B3,麥當勞,2025-11-09,22:37:00,"(17, 21]",P06_大薯x2 / P05_辣腿排x2
198,INV_8E9D578403C56590,麥當勞,2025-10-26,02:52:00,"(17, 21]",餐-雙層麥香雞 / 配-經典中薯 / 可樂-中 / 玉米湯-大
39,INV_8EB536AE16D2C5CE,麥當勞,2025-11-11,23:20:00,"(17, 21]",歡樂送外送費
38,INV_8EBE86C7E6178673,麥當勞,2025-11-07,22:54:00,"(17, 21]",可樂-中
50,INV_8EC1E7EE6B916DFC,麥當勞,2025-10-19,22:27:00,"(17, 21]",C冰紅茶_小 / 薯條-小_50
224,INV_8EC26A861204ECF5,麥當勞,2025-10-28,00:58:00,"(17, 21]",加購原腿/排 / 餐-六塊雞 / 玉米湯-小 / 配-經典大薯
2,INV_8EC4E68423E18F39,麥當勞,2025-11-07,22:05:00,"(17, 21]",$2塑膠袋
134,INV_8ECEA2EFC1EF755D,麥當勞,2025-11-15,00:24:00,"(17, 21]",薯條-大 / 熱蜂蜜奶茶
314,INV_8ED3DF02CEADDFE9,麥當勞,2025-11-11,22:18:00,"(17, 21]",P02_原腿排x2 / 冰紅茶-中 / 餐-雙蝦堡 / 配-經典大薯
209,INV_8ED6FC3AA4005C16,麥當勞,2025-11-15,23:27:00,"(17, 21]",配-經典大薯 / 可樂-中 / 餐-大麥克 / 加購巧克力可頌
151,INV_8EE2D3717A9CCCA9,麥當勞,2025-11-06,22:01:00,"(17, 21]",餐-麥香魚 / 配-六塊豪吃 / 零卡可-中
